number_of_monitoring_stations,hour,dayofweek,month,is_weekend,aqi_roll_mean_3,aqi_roll_std_3,aqi_roll_mean_24,aqi_roll_std_24,aqi_lag_1,aqi_lag_24,stations_lag_1,stations_lag_24
1.893370140946225,3,2,8,0,57.152892240476405,0.14817607805653382,56.93083559262809,0.09932999316904392,57.152892240476405,56.94594365733751,1.8923452135140797,1.970231873959664
1.8943950683783704,4,2,8,0,57.301068318520514,0.14817607805677008,56.951983844804126,0.14518717708851506,57.301068318520514,56.94168634433993,1.893370140946225,1.9664253732306225
1.8954199958105156,5,2,8,0,57.44924439656463,0.14817607805700278,56.97948348827356,0.1959426877283408,57.44924439656462,56.93742903134234,1.8943950683783704,1.9626188725015807
1.896444923242661,6,2,8,0,57.597420474608725,0.14817607805723904,57.0133345230364,0.2502463459470276,57.59742047460873,56.93317171834475,1.8954199958105156,1.958812371772539
1.8974698506748062,7,2,8,0,57.74559655265284,0.1481760780574717,57.05353694909264,0.30713183954736883,57.74559655265284,56.928914405347165,1.896444923242661,1.9550058710434974
1.8984947781069517,8,2,8,0,57.89377263069695,0.14817607805770797,57.100090766442285,0.3658178946562389,57.89377263069695,56.92465709234958,1.8974698506748062,1.9511993703144557
1.8995197055390969,9,2,8,0,58.04194870874105,0.14817607805794067,57.15299597508533,0.42562655019912043,58.04194870874106,56.92039977935199,1.8984947781069517,1.9473928695854141
1.9005446329712423,10,2,8,0,58.19012478678517,0.1481760780581769,57.212252575021786,0.4859418873459115,58.19012478678517,56.9161424663544,1.8995197055390969,1.9435863688563724
1.9015695604033875,11,2,8,0,58.33830086482928,0.1481760780584096,57.277860566251654,0.5461855974765412,58.33830086482928,56.91188515335681,1.9005446329712423,1.9397798681273308
1.902594487835533,12,2,8,0,58.48647694287339,0.14817607805864585,57.3498199487749,0.6058005155454596,58.48647694287339,56.907627840359226,1.9015695604033875,1.935973367398289
1.9036194152676782,13,2,8,0,58.634653020917504,0.14817607805887853,57.42813072259157,0.6642381831236647,58.6346530209175,56.903370527361645,1.902594487835533,1.9321668666692473
1.9046443426998234,14,2,8,0,58.7828290989616,0.14817607805911479,57.512792887701636,0.7209484121638824,58.78282909896161,56.89911321436406,1.9036194152676782,1.9283603659402058
1.9056692701319689,15,2,8,0,58.931005177005716,0.1481760780593475,57.60380644410512,0.7753696251392415,58.931005177005716,56.89485590136647,1.9046443426998234,1.924553865211164
1.906694197564114,16,2,8,0,59.079181255049825,0.14817607805958374,57.701171391801985,0.826919083608523,59.079181255049825,56.89059858836888,1.9056692701319689,1.9207473644821225
